time,temperature_2m (°F),rain (inch),soil_temperature_0_to_7cm (°F),soil_moisture_0_to_7cm (m³/m³)
2022-10-25T12:00,47.2,0.0,47.8,0.389
2022-10-26T12:00,46.3,0.0,45.7,0.376
2022-10-27T12:00,55.3,0.0,48.7,0.363
2022-10-28T12:00,56.4,0.0,50.4,0.367
2022-10-29T12:00,55.3,0.0,50.9,0.358
2022-10-30T12:00,53.1,0.0,49.0,0.341
2022-10-31T12:00,58.7,0.0,50.2,0.327
2022-11-01T12:00,60.1,0.0,49.9,0.307
2022-11-02T12:00,70.3,0.0,59.2,0.294
2022-11-03T12:00,45.5,0.0,49.4,0.292
2022-11-04T12:00,37.5,0.0,43.1,0.295
2022-11-05T12:00,40.4,0.0,28.8,0.298
2022-11-06T12:00,37.8,0.0,40.2,0.296
2022-11-07T12:00,30.5,0.0,28.3,0.295
2022-11-08T12:00,39.8,0.016,31.4,0.298
2022-11-09T12:00,32.6,0.213,34.2,0.372
2022-11-10T12:00,28.9,0.114,31.0,0.413
2022-11-11T12:00,21.9,0.0,27.8,0.392
2022-11-12T12:00,18.6,0.0,31.7,0.383
2022-11-13T12:00,21.1,0.0,29.6,0.377
2022-11-14T12:00,26.9,0.0,30.2,0.371
2022-11-15T12:00,21.5,0.004,29.4,0.367
2022-11-16T12:00,10.5,0.0,28.3,0.363
2022-11-17T12:00,22.3,0.0,30.6,0.36
2022-11-18T12:00,11.2,0.0,27.6,0.358
2022-11-19T12:00,11.2,0.0,28.8,0.355
2022-11-20T12:00,21.0,0.0,27.7,0.353
2022-11-21T12:00,24.9,0.0,27.9,0.352
2022-11-22T12:00,26.9,0.0,30.6,0.35
2022-11-23T12:00,35.0,0.0,30.1,0.349
2022-11-24T12:00,32.6,0.0,29.6,0.352
2022-11-25T12:00,36.8,0.0,28.8,0.351
2022-11-26T12:00,39.1,0.0,32.0,0.403
2022-11-27T12:00,29.0,0.0,31.4,0.412
2022-11-28T12:00,34.9,0.0,31.4,0.4
2022-11-29T12:00,19.7,0.0,30.7,0.393
2022-11-30T12:00,11.3,0.0,26.9,0.386
2022-12-01T12:00,33.1,0.0,27.8,0.382
2022-12-02T12:00,17.2,0.0,27.8,0.378
2022-12-03T12:00,12.2,0.0,24.9,0.376
2022-12-04T12:00,27.6,0.0,27.0,0.373
2022-12-05T12:00,16.2,0.0,27.2,0.372
2022-12-06T12:00,16.1,0.0,27.2,0.37
2022-12-07T12:00,-1.8,0.0,26.9,0.369
2022-12-08T12:00,21.2,0.0,26.9,0.368
2022-12-09T12:00,25.1,0.0,27.2,0.367
2022-12-10T12:00,32.6,0.0,28.4,0.366
2022-12-11T12:00,27.8,0.0,32.4,0.365
2022-12-12T12:00,29.5,0.0,30.2,0.364
2022-12-13T12:00,32.2,0.0,31.1,0.363
2022-12-14T12:00,32.0,0.0,29.6,0.363
2022-12-15T12:00,31.2,0.0,29.6,0.363
2022-12-16T12:00,23.1,0.0,27.5,0.362
2022-12-17T12:00,14.3,0.0,27.3,0.362
2022-12-18T12:00,-1.5,0.0,26.9,0.361
2022-12-19T12:00,0.3,0.0,29.6,0.36
2022-12-20T12:00,-13.0,0.0,26.9,0.36
2022-12-21T12:00,-10.9,0.0,29.6,0.359
2022-12-22T12:00,-9.1,0.0,27.2,0.359
2022-12-23T12:00,-5.5,0.0,27.0,0.358
2022-12-24T12:00,-5.0,0.0,27.2,0.358
2022-12-25T12:00,-6.2,0.0,27.4,0.358
2022-12-26T12:00,-3.2,0.0,28.9,0.357
2022-12-27T12:00,23.6,0.0,29.1,0.356
2022-12-28T12:00,27.6,0.0,27.5,0.356
2022-12-29T12:00,13.3,0.0,30.4,0.356
2022-12-30T12:00,10.5,0.0,30.5,0.355
2022-12-31T12:00,19.6,0.0,30.2,0.355
2023-01-01T12:00,24.2,0.0,27.7,0.354
2023-01-02T12:00,20.6,0.0,27.3,0.354
2023-01-03T12:00,12.5,0.0,27.0,0.353
2023-01-04T12:00,15.0,0.0,27.0,0.353
2023-01-05T12:00,17.7,0.0,26.9,0.353
2023-01-06T12:00,13.8,0.0,27.0,0.353
2023-01-07T12:00,16.1,0.0,26.4,0.353
2023-01-08T12:00,21.4,0.0,26.7,0.353
2023-01-09T12:00,18.5,0.0,26.5,0.353
2023-01-10T12:00,22.1,0.0,26.9,0.353
2023-01-11T12:00,24.1,0.0,27.2,0.354
2023-01-12T12:00,18.0,0.0,27.0,0.353
2023-01-13T12:00,14.4,0.0,26.5,0.353
2023-01-14T12:00,23.2,0.0,26.4,0.354
2023-01-15T12:00,32.3,0.0,27.1,0.354
2023-01-16T12:00,27.9,0.0,27.1,0.354
2023-01-17T12:00,19.4,0.0,26.9,0.354
2023-01-18T12:00,19.0,0.0,28.9,0.354
2023-01-19T12:00,23.7,0.0,29.0,0.354
2023-01-20T12:00,27.0,0.0,29.8,0.354
2023-01-21T12:00,21.8,0.0,26.9,0.354
2023-01-22T12:00,10.3,0.0,26.5,0.354
2023-01-23T12:00,32.9,0.0,26.9,0.354
2023-01-24T12:00,26.5,0.0,27.1,0.354
2023-01-25T12:00,8.8,0.0,26.9,0.354
2023-01-26T12:00,22.5,0.0,30.8,0.354
2023-01-27T12:00,15.9,0.0,27.3,0.353
2023-01-28T12:00,-4.7,0.0,26.6,0.353
2023-01-29T12:00,-4.3,0.0,26.0,0.353
2023-01-30T12:00,-6.6,0.0,25.7,0.353
2023-01-31T12:00,-0.5,0.0,25.8,0.353
2023-02-01T12:00,9.5,0.0,28.1,0.353
2023-02-02T12:00,-5.0,0.0,26.0,0.353
2023-02-03T12:00,-3.1,0.0,31.1,0.353
2023-02-04T12:00,31.0,0.0,25.7,0.353
2023-02-05T12:00,18.7,0.0,27.1,0.353
2023-02-06T12:00,37.3,0.0,26.9,0.353
2023-02-07T12:00,33.0,0.0,26.4,0.355
2023-02-08T12:00,35.0,0.0,26.6,0.356
2023-02-09T12:00,23.0,0.0,28.5,0.356
2023-02-10T12:00,25.2,0.0,26.0,0.356
2023-02-11T12:00,36.0,0.0,26.6,0.356
2023-02-12T12:00,33.2,0.0,26.7,0.369
2023-02-13T12:00,34.6,0.0,26.8,0.373
2023-02-14T12:00,32.9,0.004,26.9,0.377
2023-02-15T12:00,9.8,0.0,25.7,0.377
2023-02-16T12:00,9.8,0.0,25.1,0.377
2023-02-17T12:00,21.5,0.0,24.5,0.377
2023-02-18T12:00,28.3,0.0,25.8,0.377
2023-02-19T12:00,13.3,0.0,26.0,0.377
2023-02-20T12:00,28.2,0.0,26.0,0.377
2023-02-21T12:00,4.4,0.0,22.6,0.377
2023-02-22T12:00,-3.4,0.0,21.8,0.377
2023-02-23T12:00,-2.4,0.0,21.8,0.377
2023-02-24T12:00,-5.4,0.0,21.6,0.377
2023-02-25T12:00,12.6,0.0,24.0,0.377
2023-02-26T12:00,17.3,0.0,23.6,0.377
2023-02-27T12:00,26.9,0.0,26.6,0.378
2023-02-28T12:00,25.0,0.0,25.5,0.378
2023-03-01T12:00,11.2,0.0,26.7,0.378
2023-03-02T12:00,9.4,0.0,25.4,0.378
2023-03-03T12:00,33.1,0.0,26.9,0.378
2023-03-04T12:00,27.8,0.0,26.7,0.379
2023-03-05T12:00,25.9,0.0,26.4,0.379
2023-03-06T12:00,12.8,0.0,26.6,0.378
2023-03-07T12:00,11.1,0.0,26.0,0.378
2023-03-08T12:00,22.9,0.0,26.9,0.378
2023-03-09T12:00,30.0,0.0,27.0,0.378
2023-03-10T12:00,28.9,0.0,26.9,0.378
2023-03-11T12:00,28.0,0.0,28.2,0.378
2023-03-12T12:00,22.5,0.0,27.1,0.378
2023-03-13T12:00,18.0,0.0,26.5,0.378
2023-03-14T12:00,21.4,0.0,26.7,0.378
2023-03-15T12:00,28.9,0.0,26.9,0.378
2023-03-16T12:00,23.3,0.0,28.5,0.377
2023-03-17T12:00,6.5,0.0,26.8,0.377
2023-03-18T12:00,13.1,0.0,26.9,0.377
2023-03-19T12:00,24.7,0.0,26.4,0.376
2023-03-20T12:00,22.6,0.0,26.5,0.376
2023-03-21T12:00,25.1,0.0,26.0,0.376
2023-03-22T12:00,25.4,0.0,29.1,0.376
2023-03-23T12:00,16.2,0.0,26.3,0.376
2023-03-24T12:00,21.7,0.0,26.8,0.376
2023-03-25T12:00,28.1,0.0,30.2,0.375
2023-03-26T12:00,22.6,0.0,26.9,0.374
2023-03-27T12:00,17.9,0.0,26.9,0.374
2023-03-28T12:00,20.3,0.0,27.4,0.373
2023-03-29T12:00,15.2,0.0,26.0,0.373
2023-03-30T12:00,23.5,0.0,26.8,0.373
2023-03-31T12:00,34.3,0.0,27.8,0.373
2023-04-01T12:00,28.2,0.0,26.8,0.373
2023-04-02T12:00,38.5,0.0,28.8,0.372
2023-04-03T12:00,31.0,0.0,31.4,0.402
2023-04-04T12:00,31.5,0.0,27.9,0.401
2023-04-05T12:00,23.3,0.0,27.2,0.4
2023-04-06T12:00,27.0,0.0,27.2,0.399
2023-04-07T12:00,29.8,0.0,26.9,0.398
2023-04-08T12:00,38.0,0.0,26.9,0.398
2023-04-09T12:00,42.4,0.0,28.1,0.397
2023-04-10T12:00,47.6,0.0,30.7,0.506
2023-04-11T12:00,49.0,0.0,31.0,0.518
2023-04-12T12:00,49.4,0.0,31.4,0.511
2023-04-13T12:00,46.8,0.028,30.7,0.508
2023-04-14T12:00,40.9,0.0,30.5,0.516
2023-04-15T12:00,35.0,0.004,31.0,0.516
2023-04-16T12:00,38.8,0.0,31.1,0.508
2023-04-17T12:00,44.9,0.0,39.2,0.501
2023-04-18T12:00,51.6,0.0,41.4,0.497
2023-04-19T12:00,49.8,0.055,38.9,0.506
2023-04-20T12:00,34.0,0.016,33.6,0.491
2023-04-21T12:00,32.4,0.0,33.2,0.485
2023-04-22T12:00,33.7,0.0,35.4,0.477
2023-04-23T12:00,40.3,0.0,38.5,0.483
2023-04-24T12:00,41.9,0.0,41.6,0.473
2023-04-25T12:00,48.5,0.0,45.4,0.46
2023-04-26T12:00,53.2,0.0,43.4,0.447
2023-04-27T12:00,51.1,0.0,45.0,0.431
2023-04-28T12:00,53.0,0.008,50.2,0.438
2023-04-29T12:00,48.7,0.012,45.8,0.425
2023-04-30T12:00,51.5,0.0,47.7,0.415
2023-05-01T12:00,49.8,0.0,47.4,0.405
2023-05-02T12:00,55.5,0.0,50.6,0.393
2023-05-03T12:00,68.0,0.0,56.2,0.377
2023-05-04T12:00,67.0,0.0,60.0,0.344
2023-05-05T12:00,65.7,0.0,60.5,0.317
2023-05-06T12:00,56.2,0.016,53.4,0.386
2023-05-07T12:00,55.7,0.02,52.9,0.49
2023-05-08T12:00,57.1,0.008,52.9,0.481
2023-05-09T12:00,67.0,0.0,57.4,0.465
2023-05-10T12:00,74.6,0.008,63.4,0.484
2023-05-11T12:00,74.8,0.0,65.9,0.454
2023-05-12T12:00,76.9,0.004,68.2,0.428
2023-05-13T12:00,62.5,0.028,59.3,0.474
2023-05-14T12:00,68.3,0.0,62.7,0.454
2023-05-15T12:00,75.1,0.0,64.2,0.422
2023-05-16T12:00,76.6,0.0,67.5,0.387
2023-05-17T12:00,78.3,0.0,68.8,0.361
2023-05-18T12:00,60.5,0.0,61.8,0.363
2023-05-19T12:00,54.0,0.0,53.4,0.361
2023-05-20T12:00,67.4,0.0,62.0,0.351
2023-05-21T12:00,76.6,0.0,68.7,0.325
2023-05-22T12:00,80.7,0.0,71.7,0.304
2023-05-23T12:00,84.5,0.0,76.4,0.288
2023-05-24T12:00,77.8,0.0,74.3,0.291
2023-05-25T12:00,81.6,0.0,74.3,0.285
2023-05-26T12:00,81.9,0.0,76.7,0.275
2023-05-27T12:00,83.2,0.0,78.2,0.267
2023-05-28T12:00,83.8,0.0,79.1,0.26
2023-05-29T12:00,80.6,0.043,75.7,0.267
2023-05-30T12:00,83.2,0.0,82.4,0.256
2023-05-31T12:00,87.2,0.0,83.2,0.277
2023-06-01T12:00,90.5,0.0,82.6,0.374
2023-06-02T12:00,82.2,0.012,83.5,0.344
2023-06-03T12:00,87.8,0.0,84.5,0.348
2023-06-04T12:00,89.4,0.0,86.2,0.355
2023-06-05T12:00,88.9,0.0,85.2,0.337
2023-06-06T12:00,89.5,0.0,86.5,0.325
2023-06-07T12:00,81.0,0.051,84.5,0.316
2023-06-08T12:00,83.1,0.0,82.5,0.362
2023-06-09T12:00,82.0,0.008,82.7,0.359
2023-06-10T12:00,74.9,0.004,76.4,0.393
2023-06-11T12:00,71.0,0.0,74.6,0.362
2023-06-12T12:00,78.3,0.0,77.1,0.333
2023-06-13T12:00,85.1,0.0,81.2,0.31
2023-06-14T12:00,83.0,0.0,82.7,0.297
2023-06-15T12:00,80.0,0.0,80.8,0.293
2023-06-16T12:00,77.3,0.0,79.7,0.289
2023-06-17T12:00,80.9,0.0,81.2,0.289
2023-06-18T12:00,83.8,0.0,82.2,0.281
2023-06-19T12:00,90.3,0.0,84.6,0.276
2023-06-20T12:00,95.3,0.0,89.3,0.271
2023-06-21T12:00,81.9,0.0,85.5,0.263
2023-06-22T12:00,72.5,0.091,75.2,0.32
2023-06-23T12:00,70.7,0.094,72.3,0.329
2023-06-24T12:00,67.4,0.469,67.0,0.512
2023-06-25T12:00,70.9,0.02,68.3,0.473
2023-06-26T12:00,80.0,0.0,74.9,0.434
2023-06-27T12:00,75.5,0.0,75.0,0.329
2023-06-28T12:00,75.8,0.012,76.1,0.428
2023-06-29T12:00,81.0,0.0,79.9,0.381
2023-06-30T12:00,80.2,0.008,80.8,0.342
2023-07-01T12:00,83.7,0.0,84.1,0.317
2023-07-02T12:00,89.6,0.0,87.2,0.288
2023-07-03T12:00,81.8,0.0,85.1,0.284
2023-07-04T12:00,73.7,0.024,75.6,0.309
2023-07-05T12:00,65.0,0.0,70.5,0.33
2023-07-06T12:00,75.4,0.0,74.0,0.316
2023-07-07T12:00,75.6,0.024,78.9,0.304
2023-07-08T12:00,73.5,0.0,75.7,0.302
2023-07-09T12:00,85.7,0.0,80.7,0.29
2023-07-10T12:00,76.3,0.0,80.9,0.275
2023-07-11T12:00,69.2,0.0,74.3,0.276
2023-07-12T12:00,67.4,0.173,66.4,0.416
2023-07-13T12:00,77.5,0.004,74.4,0.348
2023-07-14T12:00,79.9,0.0,76.4,0.37
2023-07-15T12:00,70.7,0.004,72.8,0.348
2023-07-16T12:00,70.0,0.0,72.3,0.331
2023-07-17T12:00,70.9,0.0,70.2,0.323
2023-07-18T12:00,77.2,0.0,74.9,0.311
2023-07-19T12:00,80.2,0.0,77.1,0.355
2023-07-20T12:00,76.1,0.008,74.6,0.34
2023-07-21T12:00,80.0,0.004,77.3,0.321
2023-07-22T12:00,81.8,0.0,78.3,0.306
2023-07-23T12:00,82.6,0.0,79.6,0.301
2023-07-24T12:00,85.3,0.0,81.8,0.301
2023-07-25T12:00,90.3,0.0,83.9,0.296
2023-07-26T12:00,91.8,0.0,86.1,0.324
2023-07-27T12:00,86.4,0.0,82.8,0.305
2023-07-28T12:00,71.0,0.012,72.6,0.295
2023-07-29T12:00,70.8,0.0,74.7,0.288
2023-07-30T12:00,77.1,0.0,77.4,0.286
2023-07-31T12:00,81.2,0.0,77.8,0.284
2023-08-01T12:00,88.8,0.0,82.9,0.279
2023-08-02T12:00,85.3,0.004,84.2,0.279
2023-08-03T12:00,88.3,0.0,86.8,0.27
2023-08-04T12:00,80.7,0.0,79.6,0.272
2023-08-05T12:00,82.3,0.0,80.0,0.272
2023-08-06T12:00,78.6,0.0,77.3,0.292
2023-08-07T12:00,77.3,0.0,77.0,0.288
2023-08-08T12:00,75.2,0.047,77.5,0.294
2023-08-09T12:00,76.7,0.0,76.7,0.297
2023-08-10T12:00,66.6,0.378,68.5,0.408
2023-08-11T12:00,74.1,0.043,72.7,0.378
2023-08-12T12:00,72.9,0.0,72.3,0.346
2023-08-13T12:00,70.7,0.031,70.1,0.341
2023-08-14T12:00,72.9,0.0,71.0,0.44
2023-08-15T12:00,81.0,0.0,74.2,0.397
2023-08-16T12:00,84.7,0.0,76.1,0.364
2023-08-17T12:00,71.4,0.0,71.8,0.353
2023-08-18T12:00,78.4,0.0,73.0,0.334
2023-08-19T12:00,87.1,0.0,80.0,0.32
2023-08-20T12:00,65.2,0.0,67.5,0.314
2023-08-21T12:00,73.0,0.0,70.0,0.325
2023-08-22T12:00,81.1,0.0,76.3,0.33
2023-08-23T12:00,78.5,0.0,75.6,0.333
2023-08-24T12:00,80.6,0.0,79.1,0.351
2023-08-25T12:00,76.6,0.0,76.4,0.351
2023-08-26T12:00,67.6,0.008,69.4,0.342
2023-08-27T12:00,75.5,0.012,71.7,0.348
2023-08-28T12:00,79.7,0.0,74.8,0.328
2023-08-29T12:00,76.5,0.0,74.2,0.315
2023-08-30T12:00,75.3,0.0,72.4,0.31
2023-08-31T12:00,81.8,0.0,76.6,0.3
2023-09-01T12:00,85.4,0.0,78.8,0.303
2023-09-02T12:00,85.2,0.0,79.2,0.301
2023-09-03T12:00,85.8,0.0,80.8,0.29
2023-09-04T12:00,90.5,0.0,82.8,0.284
2023-09-05T12:00,68.4,0.012,72.6,0.275
2023-09-06T12:00,66.4,0.0,68.8,0.368
2023-09-07T12:00,68.3,0.0,67.1,0.353
2023-09-08T12:00,74.4,0.0,72.0,0.338
2023-09-09T12:00,65.5,0.008,65.3,0.329
2023-09-10T12:00,70.1,0.0,68.4,0.322
2023-09-11T12:00,66.8,0.004,67.7,0.309
2023-09-12T12:00,61.5,0.0,63.9,0.313
2023-09-13T12:00,66.0,0.0,62.9,0.306
2023-09-14T12:00,70.3,0.016,67.1,0.303
2023-09-15T12:00,69.6,0.0,68.2,0.308
2023-09-16T12:00,63.1,0.004,64.3,0.3
2023-09-17T12:00,66.4,0.0,64.5,0.299
2023-09-18T12:00,74.6,0.0,68.6,0.285
2023-09-19T12:00,79.2,0.0,74.6,0.274
2023-09-20T12:00,75.3,0.0,72.9,0.264
2023-09-21T12:00,76.4,0.386,71.8,0.463
2023-09-22T12:00,72.8,0.0,68.1,0.448
2023-09-23T12:00,69.3,0.299,66.5,0.472
2023-09-24T12:00,63.7,0.091,64.6,0.509
2023-09-25T12:00,66.1,0.02,63.6,0.488
2023-09-26T12:00,68.7,0.016,65.2,0.479
2023-09-27T12:00,67.4,0.008,65.0,0.464
2023-09-28T12:00,71.6,0.0,67.3,0.451
2023-09-29T12:00,69.3,0.283,66.9,0.49
2023-09-30T12:00,68.7,0.004,64.2,0.471
2023-10-01T12:00,83.6,0.0,73.6,0.45
2023-10-02T12:00,79.5,0.0,73.9,0.431
2023-10-03T12:00,74.6,0.008,71.8,0.453
2023-10-04T12:00,61.2,0.0,63.6,0.46
2023-10-05T12:00,55.4,0.004,58.2,0.45
2023-10-06T12:00,50.2,0.016,52.0,0.484
2023-10-07T12:00,50.3,0.0,50.3,0.465
2023-10-08T12:00,56.4,0.0,54.1,0.448
2023-10-09T12:00,53.0,0.0,52.6,0.436
2023-10-10T12:00,51.2,0.0,50.9,0.425
2023-10-11T12:00,55.8,0.0,51.2,0.398
2023-10-12T12:00,55.7,0.0,53.1,0.395
2023-10-13T12:00,51.2,0.0,51.2,0.38
2023-10-14T12:00,51.4,0.0,50.4,0.402
2023-10-15T12:00,54.5,0.0,52.8,0.398
2023-10-16T12:00,57.0,0.0,52.4,0.386
2023-10-17T12:00,59.7,0.0,53.5,0.366
2023-10-18T12:00,53.4,0.209,53.0,0.459
2023-10-19T12:00,61.4,0.0,58.4,0.388
2023-10-20T12:00,64.5,0.0,57.3,0.38
2023-10-21T12:00,58.0,0.0,56.4,0.361
2023-10-22T12:00,58.8,0.0,55.3,0.353
2023-10-23T12:00,59.6,0.0,57.1,0.347
2023-10-24T12:00,45.7,0.0,49.4,0.404
2023-10-25T12:00,46.6,0.0,48.5,0.403
2023-10-26T12:00,37.7,0.039,41.3,0.444
2023-10-27T12:00,27.1,0.0,34.8,0.445
2023-10-28T12:00,30.1,0.0,29.5,0.428
2023-10-29T12:00,30.0,0.0,29.0,0.418
2023-10-30T12:00,33.6,0.0,31.2,0.413
2023-10-31T12:00,28.1,0.0,30.9,0.409
2023-11-01T12:00,36.5,0.0,32.2,0.405
2023-11-02T12:00,37.7,0.0,31.1,0.402
2023-11-03T12:00,39.0,0.0,32.3,0.4
2023-11-04T12:00,42.4,0.0,32.1,0.397
2023-11-05T12:00,43.9,0.008,32.7,0.396
2023-11-06T12:00,39.7,0.0,40.4,0.418
2023-11-07T12:00,40.7,0.028,39.9,0.417
2023-11-08T12:00,47.8,0.0,43.2,0.422
2023-11-09T12:00,39.5,0.0,39.5,0.414
2023-11-10T12:00,37.7,0.0,38.5,0.414
2023-11-11T12:00,40.2,0.0,38.6,0.41
2023-11-12T12:00,52.2,0.02,38.6,0.413
2023-11-13T12:00,45.8,0.0,41.5,0.406
2023-11-14T12:00,53.0,0.0,47.8,0.39
2023-11-15T12:00,47.8,0.0,33.7,0.388
2023-11-16T12:00,40.1,0.0,40.8,0.371
2023-11-17T12:00,41.3,0.0,28.7,0.367
2023-11-18T12:00,46.2,0.0,29.3,0.367
2023-11-19T12:00,47.4,0.0,31.5,0.366
2023-11-20T12:00,48.7,0.008,44.4,0.374
2023-11-21T12:00,34.6,0.0,37.7,0.369
2023-11-22T12:00,46.2,0.0,30.4,0.37
2023-11-23T12:00,21.9,0.0,29.3,0.364
2023-11-24T12:00,25.8,0.0,27.5,0.364
2023-11-25T12:00,28.7,0.0,27.7,0.364
2023-11-26T12:00,26.9,0.0,29.1,0.364
2023-11-27T12:00,19.9,0.0,26.9,0.364
2023-11-28T12:00,35.6,0.0,27.8,0.364
2023-11-29T12:00,42.6,0.0,28.3,0.364
2023-11-30T12:00,34.3,0.0,28.8,0.364
2023-12-01T12:00,33.9,0.0,28.0,0.364
2023-12-02T12:00,33.4,0.0,28.5,0.364
2023-12-03T12:00,34.2,0.0,28.8,0.364
2023-12-04T12:00,29.9,0.0,27.8,0.364
2023-12-05T12:00,32.0,0.0,28.8,0.364
2023-12-06T12:00,46.7,0.0,28.7,0.364
2023-12-07T12:00,43.7,0.0,30.0,0.364
2023-12-08T12:00,40.4,0.0,36.1,0.378
2023-12-09T12:00,29.0,0.0,31.7,0.388
2023-12-10T12:00,28.5,0.0,28.5,0.387
2023-12-11T12:00,32.1,0.0,27.7,0.387
2023-12-12T12:00,24.1,0.0,27.1,0.386
2023-12-13T12:00,35.0,0.0,27.8,0.385
2023-12-14T12:00,42.8,0.0,28.6,0.385
2023-12-15T12:00,35.7,0.0,30.7,0.388
2023-12-16T12:00,31.8,0.0,30.0,0.404
2023-12-17T12:00,32.3,0.0,29.0,0.402
2023-12-18T12:00,20.2,0.0,26.9,0.4
2023-12-19T12:00,34.1,0.0,27.8,0.399
2023-12-20T12:00,35.4,0.0,29.5,0.398
2023-12-21T12:00,36.5,0.0,31.4,0.397
2023-12-22T12:00,36.3,0.0,29.9,0.396
2023-12-23T12:00,36.8,0.0,31.3,0.395
2023-12-24T12:00,33.5,0.028,32.9,0.478
2023-12-25T12:00,26.9,0.0,29.9,0.45
2023-12-26T12:00,33.9,0.24,29.3,0.518
2023-12-27T12:00,33.6,0.004,31.4,0.491
2023-12-28T12:00,35.7,0.0,32.1,0.481
2023-12-29T12:00,41.0,0.0,28.4,0.473
2023-12-30T12:00,26.2,0.0,29.1,0.468
2023-12-31T12:00,21.6,0.0,27.6,0.464
2024-01-01T12:00,24.6,0.0,27.2,0.46
2024-01-02T12:00,33.8,0.0,28.3,0.458
2024-01-03T12:00,22.3,0.0,30.0,0.456
2024-01-04T12:00,20.3,0.0,26.8,0.454
2024-01-05T12:00,32.7,0.008,29.7,0.453
2024-01-06T12:00,24.2,0.0,28.5,0.452
2024-01-07T12:00,10.2,0.0,22.8,0.45
2024-01-08T12:00,16.5,0.0,23.7,0.45
2024-01-09T12:00,13.1,0.0,17.8,0.45
2024-01-10T12:00,19.8,0.0,20.2,0.45
2024-01-11T12:00,5.8,0.0,13.7,0.45
2024-01-12T12:00,1.2,0.0,8.4,0.45
2024-01-13T12:00,-7.3,0.0,4.4,0.45
2024-01-14T12:00,-8.0,0.0,1.3,0.45
2024-01-15T12:00,-4.6,0.0,2.1,0.45
2024-01-16T12:00,4.1,0.0,7.9,0.45
2024-01-17T12:00,6.3,0.0,11.3,0.45
2024-01-18T12:00,3.3,0.0,10.1,0.45
2024-01-19T12:00,3.5,0.0,10.0,0.45
2024-01-20T12:00,3.6,0.0,8.1,0.45
2024-01-21T12:00,21.2,0.0,18.5,0.45
2024-01-22T12:00,21.7,0.0,22.7,0.451
2024-01-23T12:00,28.1,0.0,26.5,0.451
2024-01-24T12:00,32.2,0.0,27.8,0.45
2024-01-25T12:00,32.7,0.0,27.9,0.45
2024-01-26T12:00,31.3,0.0,27.7,0.45
2024-01-27T12:00,34.6,0.0,27.9,0.449
2024-01-28T12:00,36.2,0.0,28.0,0.455
2024-01-29T12:00,40.9,0.0,28.7,0.469
2024-01-30T12:00,39.3,0.0,31.4,0.468
2024-01-31T12:00,46.2,0.0,29.5,0.465
2024-02-01T12:00,41.0,0.0,31.6,0.455
2024-02-02T12:00,37.7,0.0,30.7,0.45
2024-02-03T12:00,35.8,0.0,30.5,0.448
2024-02-04T12:00,37.6,0.0,29.2,0.446
2024-02-05T12:00,40.3,0.0,30.6,0.444
2024-02-06T12:00,43.5,0.0,35.0,0.441
2024-02-07T12:00,44.1,0.0,33.1,0.439
2024-02-08T12:00,36.9,0.079,34.1,0.476
2024-02-09T12:00,28.8,0.0,29.2,0.475
2024-02-10T12:00,34.2,0.0,30.5,0.468
2024-02-11T12:00,32.7,0.0,27.8,0.464
2024-02-12T12:00,36.7,0.0,28.4,0.461
2024-02-13T12:00,37.8,0.0,31.2,0.458
2024-02-14T12:00,30.5,0.0,29.3,0.456
2024-02-15T12:00,27.0,0.0,27.6,0.455
2024-02-16T12:00,13.6,0.0,25.3,0.454
2024-02-17T12:00,35.6,0.0,27.8,0.453
2024-02-18T12:00,35.1,0.0,28.0,0.453
2024-02-19T12:00,39.1,0.0,28.1,0.452
2024-02-20T12:00,39.5,0.0,28.3,0.451
2024-02-21T12:00,43.3,0.0,31.4,0.449
2024-02-22T12:00,42.8,0.0,30.8,0.452
2024-02-23T12:00,29.2,0.0,31.0,0.449
2024-02-24T12:00,45.6,0.0,28.4,0.449
2024-02-25T12:00,38.6,0.0,31.7,0.447
2024-02-26T12:00,51.1,0.0,31.8,0.446
2024-02-27T12:00,9.2,0.0,23.2,0.446
2024-02-28T12:00,5.9,0.0,22.3,0.446
2024-02-29T12:00,30.7,0.0,26.4,0.446
2024-03-01T12:00,42.2,0.0,28.7,0.451
2024-03-02T12:00,32.4,0.004,30.8,0.465
2024-03-03T12:00,44.9,0.118,30.8,0.503
2024-03-04T12:00,24.9,0.0,27.6,0.488
2024-03-05T12:00,25.1,0.0,27.1,0.484
2024-03-06T12:00,40.3,0.0,28.1,0.482
2024-03-07T12:00,27.2,0.0,27.7,0.478
2024-03-08T12:00,32.2,0.0,29.8,0.474
2024-03-09T12:00,33.7,0.0,28.1,0.474
2024-03-10T12:00,47.8,0.0,28.7,0.471
2024-03-11T12:00,57.5,0.0,35.1,0.46
2024-03-12T12:00,53.8,0.0,40.7,0.445
2024-03-13T12:00,45.6,0.004,37.0,0.435
2024-03-14T12:00,47.3,0.0,40.2,0.442
2024-03-15T12:00,47.8,0.0,39.9,0.432
2024-03-16T12:00,40.1,0.0,36.9,0.428
2024-03-17T12:00,26.8,0.0,31.3,0.427
2024-03-18T12:00,30.5,0.0,28.2,0.429
2024-03-19T12:00,39.8,0.0,31.4,0.43
2024-03-20T12:00,23.5,0.0,28.0,0.43
2024-03-21T12:00,29.0,0.0,28.3,0.43
2024-03-22T12:00,31.1,0.0,28.4,0.431
